season,horizon,harvest_block_order,block_start_date,block_end_date,base_period_count,block_crush_tonnes,rainfall_sep,rainfall_oct,rainfall_nov,rainfall_dec,rainfall_jan,rainfall_feb,rainfall_mar,rainfall_apr,growing_season_average_temperature,temperature_sep,temperature_oct,temperature_nov,temperature_dec,temperature_jan,temperature_feb,temperature_mar,temperature_apr,growing_season_total_rainfall
16-17,1,8,2016-11-16,2016-12-01,1,26082913,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
16-17,1,9,2016-12-16,2017-01-01,1,6848360,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
16-17,1,10,2017-01-16,2017-02-01,1,697362,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
16-17,1,11,2017-02-16,2017-03-01,1,554974,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
16-17,1,12,2017-03-16,2017-04-01,1,6421087,134.85163551401868,99.5732398753894,243.5348286604361,215.65772585669785,262.6215420560748,198.77255451713395,148.83420560747663,31.00931464174455,24.29186331775701,23.915327102803737,25.74590342679128,24.511495327102804,24.493006230529595,24.04744548286604,24.805841121495327,23.70070093457944,23.11518691588785,1334.855046728972
17-18,1,1,2017-04-16,2017-05-01,1,25457747,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,2,2017-05-16,2017-06-01,1,42330199,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,3,2017-06-16,2017-07-01,1,53295057,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,4,2017-07-16,2017-08-01,1,58936001,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,5,2017-08-16,2017-09-01,1,49584932,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,6,2017-09-16,2017-10-01,1,51954294,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,7,2017-10-16,2017-11-01,1,37068378,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,8,2017-11-16,2017-12-01,1,22742945,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,9,2017-12-16,2018-01-01,1,8281823,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,10,2018-01-16,2018-02-01,1,25578,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,11,2018-02-16,2018-03-01,1,188067,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
17-18,1,12,2018-03-16,2018-04-01,1,7277321,20.741308411214952,113.90741433021806,108.73431464174456,149.77514018691588,271.5461214953271,94.90554517133955,127.49587227414332,109.05806853582554,23.41456580996885,21.256214953271027,23.49132398753894,23.8047507788162,24.60638629283489,24.11228971962617,24.605809968847357,23.588722741433024,21.851028037383177,996.163785046729
18-19,1,1,2018-04-16,2018-05-01,1,36989641,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,2,2018-05-16,2018-06-01,1,46305680,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,3,2018-06-16,2018-07-01,1,53019243,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,4,2018-07-16,2018-08-01,1,54203334,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,5,2018-08-16,2018-09-01,1,44695397,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,6,2018-09-16,2018-10-01,1,38840569,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,7,2018-10-16,2018-11-01,1,27946096,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,8,2018-11-16,2018-12-01,1,20396811,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,9,2018-12-16,2019-01-01,1,6855169,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,10,2019-01-16,2019-02-01,1,173070,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,11,2019-02-16,2019-03-01,1,64729,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
18-19,1,12,2019-03-16,2019-04-01,1,3848430,21.954984423676013,126.5948598130841,191.6410124610592,176.93166666666667,212.4207476635514,136.23429906542057,146.69872274143302,31.59529595015576,23.914363317757008,23.95752336448598,25.08144859813084,23.369657320872275,24.46747663551402,24.06585669781932,23.48179127725857,24.7283800623053,22.16277258566978,1044.0715887850467
19-20,1,1,2019-04-16,2019-05-01,1,25179709,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,2,2019-05-16,2019-06-01,1,50387582,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,3,2019-06-16,2019-07-01,1,52431797,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,4,2019-07-16,2019-08-01,1,52558745,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,5,2019-08-16,2019-09-01,1,53273213,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,6,2019-09-16,2019-10-01,1,43605692,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,7,2019-10-16,2019-11-01,1,42854529,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,8,2019-11-16,2019-12-01,1,17106453,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,9,2019-12-16,2020-01-01,1,1261108,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,10,2020-01-16,2020-02-01,1,19992,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,11,2020-02-16,2020-03-01,1,0,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
19-20,1,12,2020-03-16,2020-04-01,1,4634695,76.48813084112149,171.4752492211838,178.0336292834891,111.31084112149532,129.68433021806854,193.06015576323983,133.59233644859813,90.57260124610592,24.25196261682243,22.591728971962617,23.582009345794397,23.525264797507788,25.337056074766355,26.303566978193142,25.17797507788162,23.95285046728972,23.5452492211838,1084.217274143302
20-21,1,1,2020-04-16,2020-05-01,1,37969735,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,2,2020-05-16,2020-06-01,1,52641606,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,3,2020-06-16,2020-07-01,1,50182327,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,4,2020-07-16,2020-08-01,1,57730882,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,5,2020-08-16,2020-09-01,1,52776407,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,6,2020-09-16,2020-10-01,1,49758856,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,7,2020-10-16,2020-11-01,1,37894982,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,8,2020-11-16,2020-12-01,1,15229986,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,9,2020-12-16,2021-01-01,1,617019,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,10,2021-01-16,2021-02-01,1,10265,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,11,2021-02-16,2021-03-01,1,16595,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
20-21,1,12,2021-03-16,2021-04-01,1,1678855,55.31693146417446,52.8270093457944,144.4410124610592,153.7997196261682,182.4693769470405,238.24965732087227,82.23978193146418,28.56764797507788,24.463088006230528,24.67582554517134,26.34208722741433,25.48627725856698,24.81607476635514,25.165919003115267,23.901308411214952,23.416822429906546,21.900389408099688,937.9111370716512
21-22,1,1,2021-04-16,2021-05-01,1,23522409,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,2,2021-05-16,2021-06-01,1,51001348,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,3,2021-06-16,2021-07-01,1,48736569,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,4,2021-07-16,2021-08-01,1,53983106,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,5,2021-08-16,2021-09-01,1,51550157,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,6,2021-09-16,2021-10-01,1,43252331,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,7,2021-10-16,2021-11-01,1,19354723,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,8,2021-11-16,2021-12-01,1,7028226,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,9,2021-12-16,2022-01-01,1,190682,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,10,2022-01-16,2022-02-01,1,0,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,11,2022-02-16,2022-03-01,1,0,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
21-22,1,12,2022-03-16,2022-04-01,1,68753,17.03297507788162,72.64785046728971,64.42264797507788,155.4091277258567,127.16582554517134,100.80426791277256,89.4868691588785,26.713769470404987,25.20817951713396,25.77403426791277,26.256682242990657,24.991557632398752,25.65560747663552,25.712616822429908,25.255498442367603,25.356121495327105,22.663317757009345,653.6833333333334
22-23,1,1,2022-04-16,2022-05-01,1,14681891,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,2,2022-05-16,2022-06-01,1,45258737,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,3,2022-06-16,2022-07-01,1,47363873,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,4,2022-07-16,2022-08-01,1,55574655,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,5,2022-08-16,2022-09-01,1,48196640,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,6,2022-09-16,2022-10-01,1,36585620,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,7,2022-10-16,2022-11-01,1,36743555,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,8,2022-11-16,2022-12-01,1,24673613,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,9,2022-12-16,2023-01-01,1,3024763,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,10,2023-01-16,2023-02-01,1,0,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,11,2023-02-16,2023-03-01,1,17480,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
22-23,1,12,2023-03-16,2023-04-01,1,2387836,23.31233644859813,171.41091900311525,102.18250778816198,139.81764797507788,257.3356230529595,109.85580996884735,129.3326323987539,41.36982866043613,24.333469626168224,25.63461059190031,23.530981308411214,24.6092523364486,24.485996884735204,24.57780373831776,24.238971962616823,24.601557632398755,22.988582554517134,974.61730529595
23-24,1,1,2023-04-16,2023-05-01,1,19502051,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,2,2023-05-16,2023-06-01,1,54613215,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,3,2023-06-16,2023-07-01,1,47191995,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
